user_id,user_name,user_level,user_guanzhu_num,user_fans_num,user_beifangwen_num,user_huida_num,user_answer_list,user_tiwen_num,user_liuyan_num,user_liuyan_list
257827,天开眼,9,537,126,2122,0,[],2,2,"[{'liuyan_user_id': '31918393', 'liuyan_time': '2018-05-04 11:33:46'}, {'liuyan_user_id': '61215892', 'liuyan_time': '2017-08-21 19:51:58'}]"
336590,sasa,13,849,540,2096,0,[],2,0,[]
354523,年波也则,10,843,200,2827,0,[],3,1,"[{'liuyan_user_id': '74466223', 'liuyan_time': '2016-05-12 05:13:40'}]"
385673,小C,12,1122,1657,5791,7,[],10,3,"[{'liuyan_user_id': '78049169', 'liuyan_time': '2018-05-30 19:40:26'}, {'liuyan_user_id': '61072243', 'liuyan_time': '2017-01-16 20:05:03'}, {'liuyan_user_id': '93536445', 'liuyan_time': '2016-07-04 22:58:11'}]"
397972,王小暖,9,551,173,2317,0,[],4,1,"[{'liuyan_user_id': '80453227', 'liuyan_time': '2018-03-26 22:13:14'}]"
409125,jennyMM,26,250,708,8993,78,[],0,1,"[{'liuyan_user_id': '71997963', 'liuyan_time': '2018-05-06 18:47:58'}]"
409538,微子,9,557,183,2374,1,[],6,0,[]
453641,公子蔡,30,374,129,1910,377,[],31,1,"[{'liuyan_user_id': '453641', 'liuyan_time': '2016-10-29 17:52:56'}]"
462385,小没,14,1128,1642,4807,4,[],7,1,"[{'liuyan_user_id': '74466223', 'liuyan_time': '2016-05-21 20:10:23'}]"
491903,*圣女不败,14,1134,1889,4916,9,[],7,1,"[{'liuyan_user_id': '77102149', 'liuyan_time': '2018-07-30 21:28:03'}]"
605012,feng,26,558,216,1420,138,[],0,0,[]
629718,campbell,41,1590,560,10133,2927,[],19,1,"[{'liuyan_user_id': '578370', 'liuyan_time': '2015-08-12 23:29:33'}]"
789866,细路祥,26,666,135,2120,715,[],2,0,[]
817164,dragonp,45,1995,3151,23689,18,[],0,1,"[{'liuyan_user_id': '72970648', 'liuyan_time': '2016-03-14 23:21:00'}]"
5175687,红袍守望,30,112,14,2195,466,[],0,0,[]
5298436,Leader_Lee,17,25,20,770,3,[],0,0,[]
5300594,人淡如月,36,34,593,6264,10,[],1,1,"[{'liuyan_user_id': '72970648', 'liuyan_time': '2016-03-20 23:30:08'}]"
5550526,汐颜,30,294,523,10427,399,[],0,0,[]
5648538,MANKUENLAI,18,11,28,1495,11,[],0,0,[]
13116127,ㄝ圭 ㄝ圭,24,785,101,4775,748,[],162,0,[]
17344877,丸子没樱桃,16,2999,378,3789,3,[],3,0,[]
17432002,兔几,17,2997,420,3335,0,[],3,2,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-12-31 18:21:09'}, {'liuyan_user_id': '69440162', 'liuyan_time': '2016-09-28 23:33:20'}]"
17604580,可乐加水,40,960,44,435,381,[],1,0,[]
17731531,蚂蜂窝goericg,15,2999,205,2379,0,[],3,0,[]
17742348,Bonnie,17,3000,408,4269,0,[],10,1,"[{'liuyan_user_id': '92959072', 'liuyan_time': '2016-10-09 02:03:18'}]"
18103256,-宇宙人-,14,3001,1444,4321,18,[],16,0,[]
19583529,Er1c,28,517,862,5130,803,[],5,0,[]
19900334,光电虫子,18,3002,1195,1939,128,[],114,1,"[{'liuyan_user_id': '975330', 'liuyan_time': '2015-08-13 23:33:23'}]"
19900812,3师弟,21,3002,1271,2310,134,[],126,0,[]
19901844,玲珑看月,10,2789,1194,1959,124,[],143,0,[]
19903496,冈萨雷斯,18,3002,1245,2064,139,[],126,0,[]
19906264,彩霞仙子,13,3001,1214,2205,123,[],127,0,[]
19906510,八爪蟹,21,3002,1241,1928,137,[],101,0,[]
19910726,木桶桐,17,2861,1182,1813,115,[],111,0,[]
19912000,野马潭,15,2814,1205,2259,124,[],120,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-05 05:37:21'}]"
19913352,呼噜熊,18,3002,1173,2060,140,[],120,0,[]
19916196,怪物233333,17,2820,1207,2018,137,[],117,0,[]
19916345,灵雨节,16,3002,1188,1807,126,[],109,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-09-05 13:41:17'}]"
19917141,布洛芬,20,2838,1222,2003,135,[],124,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-03-11 03:30:33'}]"
19918426,车厘子,17,3002,1198,2121,124,[],148,0,[]
19918995,小地瓜,18,2833,1203,1864,123,[],116,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-12-20 08:07:20'}]"
19920420,猫大兄弟,14,2779,1187,2134,164,[],121,0,[]
19920770,一条小鱼干,17,2984,1182,2051,154,[],107,0,[]
19921503,阿毛,19,3002,1205,1991,166,[],123,0,[]
19921807,小豆小兜,18,2986,1211,2028,132,[],117,0,[]
19923418,麦芒守望者,17,3001,1195,1956,126,[],96,0,[]
19923498,菠菜大大,20,2972,1211,1961,153,[],122,0,[]
19924320,懒兔范范,15,2825,1201,1886,124,[],114,0,[]
19925933,我爱喝果粒橙,19,3002,1190,1867,128,[],122,0,[]
19926619,大草莓,15,3001,1187,1902,132,[],121,0,[]
19927792,百大Jason,19,2809,1187,1908,115,[],119,0,[]
19928482,wsaszyc,17,2856,1202,1963,143,[],124,0,[]
19928649,刘老湿,20,3001,1192,2025,130,[],114,0,[]
19931858,夏树,15,2775,1189,1984,107,[],138,0,[]
19932474,蓝色幻想,17,3001,1219,2044,142,[],110,0,[]
19932576,猪或者鱼,19,2771,1179,2045,142,[],128,0,[]
19933867,曼联死忠,17,3001,1177,1956,133,[],131,0,[]
19934423,秋恋宝贝,20,2777,1217,2036,125,[],124,0,[]
19935514,诚信名屋,16,3001,1219,2056,123,[],118,0,[]
19936800,可惜我不是水瓶座,19,2740,1173,2162,134,[],131,0,[]
19937060,Old徐,11,2851,1199,1940,134,[],147,0,[]
19937657,so sweet,17,2995,1193,1928,114,[],116,0,[]
19940757,miaomiao,15,2707,1188,1851,117,[],107,0,[]
19942769,北方网狼,18,2809,1196,1715,119,[],115,0,[]
19943755,你要的温柔╮,18,3001,1201,1974,135,[],135,0,[]
19944985,星光灿烂,15,2889,1200,1933,146,[],120,0,[]
19946394,zlian,15,2858,1207,1957,124,[],115,0,[]
19947104,DUYU217,17,2762,1198,1936,130,[],108,1,"[{'liuyan_user_id': '55385549', 'liuyan_time': '2017-02-06 22:11:17'}]"
19948252,三万丈,15,2885,1175,2055,133,[],123,0,[]
19948324,Adachenyi,18,2799,1197,1990,140,[],119,0,[]
19949373,鸟中王,19,2909,1205,1917,129,[],114,0,[]
19949929,dengdaisj,18,2928,1188,2624,122,[],110,0,[]
19950307,溺水的鱼,18,2712,1209,1957,134,[],133,0,[]
19950487,bezhe,18,2739,1197,2028,105,[],140,0,[]
19950668,水瓶鲸鱼,20,2892,1211,2231,120,[],98,0,[]
19950790,繁花醉,18,2805,1205,2422,104,[],113,0,[]
19950803,猜猜这个是谁,16,2793,1199,1953,119,[],107,0,[]
19950935,灵魂花瓣,14,2821,1176,8128,132,[],125,0,[]
19951303,xuwei,13,2848,1178,1919,132,[],134,0,[]
19951544,刘杨刘杨刘,16,2933,1218,1971,137,[],113,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-10-17 15:57:46'}]"
19951611,晶莹,19,2910,1179,2002,146,[],108,0,[]
19952059,qdxd,17,2821,1202,1784,130,[],105,0,[]
19952093,woleile,18,2815,1188,1873,126,[],101,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-29 12:54:41'}]"
19952250,公婆,19,2862,1170,1959,124,[],109,1,"[{'liuyan_user_id': '93202124', 'liuyan_time': '2016-06-09 13:29:31'}]"
19952501,云馨,16,2843,1195,2042,112,[],121,0,[]
19952512,mhy31,18,2765,1215,1937,105,[],132,0,[]
19952713,迷糊娃娃,19,2916,1169,2005,101,[],138,0,[]
19953208,猪的小猪68,19,2879,1199,1976,108,[],122,0,[]
19953209,gaobi,11,2883,1200,1866,120,[],180,0,[]
19953310,达能,20,2875,1211,1954,113,[],115,0,[]
19953651,chunfeng,19,2846,1184,2025,136,[],110,0,[]
19953856,xieting426,17,2724,1189,1897,125,[],109,0,[]
19953972,iroroo,17,2795,1204,1982,117,[],110,0,[]
19954041,珍惜所有,18,2879,1182,2034,134,[],105,0,[]
19954060,天涯行客,17,2804,1189,2038,114,[],119,0,[]
19954084,Lara80,18,2722,1194,2109,145,[],136,0,[]
19954243,jjxyly,17,2737,1192,1885,118,[],137,0,[]
19954306,香香大头妹,18,2777,1177,1971,122,[],126,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-08 05:47:43'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-08 05:47:22'}]"
19954353,李专哟西,11,2718,1198,1918,106,[],129,0,[]
19954519,嘟嘟米咕噜,20,2733,1448,2102,127,[],117,1,"[{'liuyan_user_id': '64224339', 'liuyan_time': '2016-08-15 21:43:27'}]"
19954613,馨露仔,15,2806,1203,2111,120,[],107,0,[]
19954843,Sungsis_思,17,2851,1201,2020,132,[],128,0,[]
19955258,泡芙味儿的糖果,19,3001,1191,2224,141,[],140,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-12 13:37:48'}]"
19955475,大馅饺子,15,2771,1179,1927,144,[],123,0,[]
19955817,凡事想通就行,19,2812,1183,2039,131,[],129,0,[]
19955819,四月玫瑰,19,2915,1199,3544,117,[],126,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-08-07 09:57:21'}]"
19956085,碧波仙子,18,2753,1197,2001,114,[],116,0,[]
19956292,念念年年,10,2797,1171,1843,120,[],130,0,[]
19956483,静享韶华,14,2780,1174,1806,112,[],107,1,"[{'liuyan_user_id': '93376327', 'liuyan_time': '2016-12-26 20:51:39'}]"
19956691,盈盈仙子,19,2801,1208,1905,126,[],119,0,[]
19956758,OK啦啦唔,18,2743,1192,1899,118,[],110,0,[]
19956990,tuziyuanyu,15,2888,1212,1904,129,[],115,0,[]
19957056,xusin,10,2749,1162,1942,93,[],129,0,[]
19957163,山中狼,18,2896,1179,2002,148,[],105,0,[]
19957455,巴尔的喇嘛,16,2910,1181,2003,133,[],115,1,"[{'liuyan_user_id': '77102149', 'liuyan_time': '2018-07-30 21:25:40'}]"
19957495,迷糊娃娃,15,2774,1186,1889,112,[],132,0,[]
19957835,妖咖咖运气,15,2875,1168,1921,119,[],123,0,[]
19958197,帖图爱好者,14,2699,1201,1908,131,[],121,0,[]
19958300,碧水佳人,17,2818,1200,1880,120,[],124,0,[]
19958703,empress523,17,2772,1176,1885,118,[],133,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-30 12:53:47'}]"
19958828,一叶梧桐,20,2782,1178,1875,114,[],143,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-01-11 20:55:38'}]"
19959125,飞花坠雪,17,2706,1203,1927,117,[],116,0,[]
19959150,jessi,19,2771,1174,1837,125,[],121,0,[]
19959273,唯一,16,2871,1183,1942,119,[],114,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-09-25 20:55:08'}]"
19959322,梦里花落,15,2748,1189,1881,122,[],128,0,[]
19959385,是非茶馆,17,2740,1156,1781,137,[],119,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-25 19:15:40'}]"
19959515,冰激凌火山,17,2797,1187,1852,117,[],116,0,[]
19959549,santababe,20,2718,1198,2014,126,[],136,1,"[{'liuyan_user_id': '171123', 'liuyan_time': '2017-07-31 20:02:28'}]"
19959859,飞花似梦,17,2745,1190,1842,139,[],102,0,[]
19959901,梅影蝶舞,19,2719,1177,1852,129,[],121,0,[]
19960573,倾城之恋,17,2757,1198,1936,124,[],116,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-07-04 09:48:25'}, {'liuyan_user_id': '75297877', 'liuyan_time': '2016-05-24 19:56:09'}]"
19960580,夜之流星,17,2752,1188,1907,121,[],119,0,[]
19960981,雨中霞,14,2745,1199,1854,108,[],121,0,[]
19960991,咖喱胡桃_,18,2843,1204,1953,126,[],109,0,[]
19961075,紫霞仙子,19,2768,1182,1982,115,[],121,0,[]
19961339,快乐老男孩,17,2842,1197,1949,124,[],116,0,[]
19961452,丛林赤枫,18,2802,1179,1847,124,[],119,0,[]
19961576,落花忆梦,17,2819,1190,1810,129,[],137,0,[]
19961716,神风,17,2713,1183,1794,127,[],118,0,[]
19961795,冰凉的右手,13,2738,1187,1937,105,[],129,0,[]
19961838,水漾的蔷薇,18,2770,1181,1884,117,[],139,0,[]
19961896,涵塘鹤影,15,2813,1197,1885,134,[],137,0,[]
19962131,小明是冠军,15,2689,1187,1930,108,[],111,0,[]
19962248,虾条,13,2815,1210,1932,130,[],122,1,"[{'liuyan_user_id': '93673743', 'liuyan_time': '2016-07-11 23:59:14'}]"
19962351,佳佳_佳佳,18,2746,1202,1900,126,[],122,0,[]
19962612,灵感飞扬,18,2766,1209,1917,120,[],110,0,[]
19962808,腾飞211314,19,2737,1196,1987,126,[],121,0,[]
19962887,太湖珍珠,20,2725,1177,1912,126,[],127,0,[]
19963038,密斯特洪,18,2766,1190,1849,132,[],133,0,[]
19963349,蛋奶星星茶,13,2727,1186,1919,138,[],117,0,[]
19963970,烟敛寒林,17,2721,1209,1891,126,[],130,0,[]
19964405,缥缈孤鸿影,18,2737,1180,2131,107,[],118,0,[]
19964506,大漠雪狼,19,2763,1186,1752,136,[],111,0,[]
19964521,妖咖咖运气好,12,2831,1175,1878,124,[],135,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2018-05-18 20:53:38'}]"
19964565,贪吃鬼秀秀,15,2640,1191,1805,121,[],107,1,"[{'liuyan_user_id': '40263869', 'liuyan_time': '2016-01-04 17:48:39'}]"
19964795,蔚憨憨爱di,13,2800,1183,1920,106,[],108,0,[]
19965139,hzhhz,19,2700,1184,2059,119,[],128,1,"[{'liuyan_user_id': '33747568', 'liuyan_time': '2016-03-31 22:54:34'}]"
19965236,一骑征尘,17,2747,1165,1874,123,[],131,0,[]
19965241,暮雨咋歇,19,2719,1182,1953,116,[],135,0,[]
19965752,花英子,18,2891,1187,1993,141,[],110,1,"[{'liuyan_user_id': '93376327', 'liuyan_time': '2017-01-06 20:15:22'}]"
19966173,吉祥天_,15,2777,1182,1975,120,[],125,0,[]
19966239,vicky,17,2741,1207,1942,134,[],119,0,[]
19966472,紫嫣,17,2785,1199,1921,116,[],141,3,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-27 18:21:49'}, {'liuyan_user_id': '316526', 'liuyan_time': '2018-01-22 15:18:48'}, {'liuyan_user_id': '74225982', 'liuyan_time': '2016-06-13 20:03:02'}]"
19966476,冰凝,18,2812,1198,2051,136,[],108,0,[]
19966637,肯德,20,2755,1191,1756,132,[],104,0,[]
19966969,群众点歌,19,2755,1175,1762,118,[],116,0,[]
19967167,咔叽咔叽,17,2721,1188,1850,118,[],114,0,[]
19967242,酸奶罐子,18,2726,1170,1854,130,[],129,1,"[{'liuyan_user_id': '66018201', 'liuyan_time': '2015-08-04 10:23:48'}]"
19967676,诗婕,15,2776,1213,1906,135,[],124,0,[]
19967713,大漠雪狼,20,2687,1180,1930,132,[],134,0,[]
19967723,聂枫,18,2793,1209,1802,133,[],124,0,[]
19968046,小可疼,15,2774,1193,3160,116,[],111,0,[]
19968066,黄香妮,19,2616,1206,2091,121,[],108,0,[]
19968162,可爱宝贝维尼...,20,2630,1175,1919,134,[],112,1,"[{'liuyan_user_id': '58082554', 'liuyan_time': '2018-06-29 09:20:14'}]"
19968405,我想说真话,17,2651,1190,1946,135,[],117,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-07-04 22:00:36'}]"
19968652,拉风的宝宝,18,2726,1196,2290,116,[],107,0,[]
19968944,寒梅沥雪,18,2650,1195,1841,136,[],123,0,[]
19969015,oxqo,20,2706,1192,1919,111,[],148,1,"[{'liuyan_user_id': '42536543', 'liuyan_time': '2016-03-28 21:48:15'}]"
19969293,衎然,18,2675,1207,1753,124,[],106,0,[]
19969406,rainl,16,2760,1191,1708,132,[],116,0,[]
19969596,李继,19,2725,1194,1763,120,[],113,0,[]
19969856,蓝色水晶泪,16,2776,1201,1902,119,[],116,0,[]
19970204,虾骑士,15,2690,1182,1917,111,[],131,1,"[{'liuyan_user_id': '31984744', 'liuyan_time': '2018-01-05 06:13:59'}]"
19970456,雅婷,13,2705,1182,2022,130,[],119,0,[]
19970955,vivi,15,2691,1196,1925,129,[],127,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-16 06:28:16'}]"
19971016,沈缨缨,20,2685,1197,1893,132,[],118,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-09-12 20:23:07'}, {'liuyan_user_id': '93376327', 'liuyan_time': '2017-01-06 20:14:04'}]"
19971143,犬女爱人,17,2655,1200,1936,154,[],125,1,"[{'liuyan_user_id': '50883027', 'liuyan_time': '2018-10-25 09:52:05'}]"
19971326,勒布朗,10,2690,1204,1900,118,[],128,0,[]
19971417,希儿吃主,15,2710,1182,1904,119,[],135,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-09-11 07:37:38'}]"
19971490,天凉好个秋,15,2673,1204,1921,106,[],112,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-09-29 04:48:40'}]"
19971841,thy0s,17,2639,1194,1761,108,[],121,0,[]
19971864,banbu,15,2661,1184,1802,104,[],109,1,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:26:52'}]"
19972442,小扎啤,11,2675,1195,1791,110,[],112,0,[]
19972660,小屁丫,17,2665,1183,1845,123,[],111,0,[]
19972717,千江有水千江月纤指十三玄冷月无声,20,2661,1211,2080,115,[],119,0,[]
19972752,德意,12,2616,1199,1917,106,[],125,0,[]
19972886,章小鱼,19,2618,1203,1902,115,[],115,0,[]
19972920,nicolexyy,19,2704,1193,1809,133,[],133,0,[]
19972924,yuaminta,17,2620,1194,1833,112,[],105,0,[]
19972988,zhangda66288,15,2658,1194,1898,112,[],117,0,[]
19973054,楚峡云归,15,2654,1189,1810,132,[],93,1,"[{'liuyan_user_id': '64299126', 'liuyan_time': '2017-06-04 12:15:46'}]"
19973170,闲云野鹤,18,2647,1180,1965,132,[],102,1,"[{'liuyan_user_id': '93750113', 'liuyan_time': '2016-07-21 10:35:01'}]"
19973622,joyzhuzhu,19,2737,1182,1799,130,[],141,0,[]
19973731,古德里安,18,2707,1191,1885,124,[],120,0,[]
19973784,小蘑凡,16,2591,1178,1830,112,[],110,0,[]
19973905,爱屋及乌00,18,2703,1190,1817,111,[],137,1,"[{'liuyan_user_id': '92016041', 'liuyan_time': '2016-01-25 17:37:02'}]"
19973915,__硪 們 ),17,2732,1196,1929,113,[],142,0,[]
19973967,黄贯中是冠军,19,2697,1197,1872,126,[],121,0,[]
19974098,听风者,17,2597,1200,1878,118,[],136,0,[]
19974103,叶秋池,17,2609,1182,2098,137,[],114,1,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:16:38'}]"
19974244,帝国,20,2589,1186,1731,145,[],108,0,[]
19974372,白云,16,2647,1193,1846,123,[],103,1,"[{'liuyan_user_id': '71692782', 'liuyan_time': '2018-03-17 09:52:05'}]"
19974631,冰莹,18,2677,1203,1831,128,[],119,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-12-04 07:55:44'}, {'liuyan_user_id': '64224339', 'liuyan_time': '2016-08-15 12:19:24'}]"
19974678,踏雪,17,2730,1198,1802,144,[],116,0,[]
19974731,糖糖糖糖糖,12,2726,1205,1924,133,[],118,0,[]
19975273,冰洁雪儿,17,2733,1195,1928,124,[],124,0,[]
19975280,fallasleep,20,2683,1193,2003,125,[],130,0,[]
19975359,狼才,17,2705,1179,1907,120,[],94,0,[]
19975388,最耐美食,19,2647,1192,1967,137,[],174,0,[]
19975664,踏浪,20,2665,1200,1905,104,[],120,0,[]
19975829,紫诺zevo,15,2724,1194,1948,111,[],94,0,[]
19975965,花心kitty,15,2709,1196,1820,131,[],129,0,[]
19976399,斧王,17,2691,1176,1905,118,[],118,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-22 15:15:17'}]"
19976493,朦胧悟清风,18,2709,1179,1806,119,[],129,0,[]
19976562,我买了,16,2642,1194,1984,124,[],117,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-10-13 17:03:56'}]"
19976647,ampleren,16,2644,1166,1756,125,[],129,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-02-26 18:19:01'}]"
19976970,机器猫_闭关,16,2731,1193,1942,145,[],107,0,[]
19977074,旅游大咖,16,2661,1192,1786,158,[],115,0,[]
19977214,李毅,12,2694,1195,1829,116,[],120,0,[]
19977379,9小荷9,17,2648,1193,2038,120,[],143,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-07-04 09:48:10'}]"
19977681,芳草碧色,13,2691,1201,1813,134,[],100,0,[]
19977698,bcacba,16,2744,1205,2331,127,[],109,0,[]
19977818,白云与天使,17,2696,1189,1935,111,[],128,0,[]
19978048,forest629,14,2694,1188,1781,147,[],108,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-11-22 21:14:50'}]"
19978071,米米小叶子,15,2611,1206,1784,113,[],116,0,[]
19978107,睡鼠滴滴,16,2774,1208,1797,117,[],120,0,[]
19978474,那敢情好了,19,2726,1199,1849,117,[],119,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2018-01-05 19:56:45'}]"
19978488,冷冰鱼,20,2706,1188,1908,131,[],127,1,"[{'liuyan_user_id': '33428255', 'liuyan_time': '2016-06-13 13:01:05'}]"
19978851,紫色草,13,2651,1194,1853,106,[],128,0,[]
19978923,海边钓鱼,16,2736,1181,1787,119,[],131,0,[]
19979228,葑紫,10,2709,1190,1762,121,[],100,0,[]
19979298,狐媚,16,2709,1182,1806,130,[],106,0,[]
19979361,蝈蝈,13,2688,1198,1864,129,[],121,0,[]
19979444,文墨,19,2692,1192,1860,126,[],124,0,[]
19979576,南瓜南瓜就是...,15,2717,1190,1821,131,[],107,0,[]
19979595,走你哥,16,2737,1191,1925,123,[],134,0,[]
19979607,奶茶,18,2686,1201,1805,149,[],113,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-10-02 18:26:15'}]"
19979731,疯丫头的戒指,19,2649,1188,1876,135,[],113,0,[]
19979836,ranny820,13,2724,1206,1873,129,[],101,0,[]
19979908,四面都是水,19,2556,1190,2300,113,[],115,0,[]
19979976,月月鸟,15,2678,1196,1804,95,[],104,0,[]
19980047,难狙,18,2690,1182,1770,133,[],129,0,[]
19980203,笑脸不断,16,2813,1190,1747,140,[],102,0,[]
19980542,qq观止,15,2638,1191,1896,106,[],127,0,[]
19980595,newjordan,17,2553,1176,1894,135,[],119,0,[]
19980820,梦剑,18,2575,1182,2781,121,[],133,0,[]
19980925,丽贝卡,15,2710,1195,1870,156,[],120,0,[]
19981361,寒梅,16,2673,1188,1826,128,[],118,1,"[{'liuyan_user_id': '46386901', 'liuyan_time': '2016-04-09 21:17:02'}]"
19982013,水杯lfj,13,2690,1197,2097,134,[],110,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-11-30 08:52:56'}]"
19982709,Michy丸子,18,2629,1181,2606,100,[],122,0,[]
19982721,国安老杨,19,2590,1191,1964,138,[],125,0,[]
19982975,迷恋_好好地,20,2632,1173,2015,101,[],117,0,[]
19983030,海边的山汉,16,2644,1195,1851,120,[],134,0,[]
19983342,天命难违,18,2630,1197,1858,129,[],111,0,[]
19983510,魑魅魍魉,20,2609,1203,2115,145,[],126,0,[]
19983540,qiuyebj,10,2611,1208,1817,115,[],134,0,[]
19983609,星月相随,20,2791,1199,1907,116,[],116,0,[]
19983688,清水幽萍,16,2700,1209,1876,115,[],105,1,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:15:54'}]"
19983738,晓仙仙,17,2672,1186,1933,128,[],121,0,[]
19983936,半柳依湖,13,2651,1177,1973,128,[],115,0,[]
19983957,大登殿,17,2638,1172,1911,113,[],141,0,[]
19984019,星河鹭起,20,2703,1189,1885,114,[],111,0,[]
19984396,克贝塔,18,2664,1196,1868,120,[],114,0,[]
19984441,机灵的小猪,19,2691,1214,1919,133,[],132,0,[]
19984562,水瓶鲸鱼,15,2672,1174,1819,119,[],141,0,[]
19984628,揍你,17,2586,1211,1895,119,[],128,0,[]
19984724,胡正梅,20,2685,1200,1906,125,[],110,0,[]
19984787,半夜 唱情歌,10,2662,1194,1856,137,[],123,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2017-12-05 11:48:08'}]"
19985082,love唐,10,2723,1186,1875,115,[],114,0,[]
19985252,可乐美,16,2548,1201,1832,123,[],119,0,[]
19985281,kissb,19,2592,1186,1979,118,[],112,0,[]
19985540,咱 已忘记,9,2573,1203,1806,122,[],115,0,[]
19985571,电闪雷鸣,16,2617,1197,1891,95,[],111,0,[]
19985740,狗哥,16,2548,1190,1893,123,[],108,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-12-16 09:10:15'}]"
19985770,xiaojin030,17,2565,1202,1961,133,[],114,0,[]
19985805,环佩叮珰,15,2535,1200,1804,125,[],124,0,[]
19985923,梦如,20,2573,1183,1973,103,[],110,0,[]
19986266,诸葛舟123,15,2548,1205,1965,139,[],107,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-12-30 08:43:20'}]"
19986277,雾风寒狼,19,2585,1191,1864,123,[],120,0,[]
19986281,徐碧,16,2498,1192,1829,123,[],94,0,[]
19986620,李宁丽,15,2461,1198,1862,132,[],105,0,[]
19986701,qq观止,16,2532,1194,1985,141,[],118,0,[]
19986715,水晶叶子,15,2443,1192,1844,132,[],116,0,[]
19986728,静静_努力工...,19,2435,1171,1969,122,[],112,0,[]
19987185,含笑百合,11,2513,1197,1858,115,[],130,0,[]
19987346,肥肉楠来也,17,2559,1175,1822,138,[],98,0,[]
19987366,燕霜霜,12,2514,1181,1805,139,[],123,0,[]
19987620,金贝贝贝,17,2550,1197,1855,139,[],123,1,"[{'liuyan_user_id': '43823174', 'liuyan_time': '2019-01-23 20:28:20'}]"
19987704,totti,18,2451,1192,1699,113,[],122,0,[]
19987730,五十个字,19,2504,1178,1833,138,[],133,0,[]
19988052,xusin,19,2606,1185,1757,117,[],114,0,[]
19988105,海怪,17,2546,1183,1833,105,[],137,1,"[{'liuyan_user_id': '93376327', 'liuyan_time': '2017-01-06 20:15:49'}]"
19988163,wwkan008,9,2538,1201,1820,138,[],155,0,[]
19988889,柒宝小赖,15,2560,1199,2351,120,[],127,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2017-12-01 12:19:29'}]"
19988969,waldtom,20,2476,1190,1717,130,[],129,0,[]
19989218,小不点1107,18,2547,1191,1763,112,[],122,0,[]
19989272,90后_深愛我...,14,2506,1201,1971,108,[],133,0,[]
19989603,miaomiao,11,2475,1198,1740,136,[],125,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-25 19:16:07'}]"
19989703,爱哭的鱼,16,2524,1147,2755,109,[],99,0,[]
19989849,pinko_切克闹,17,2521,1203,1727,128,[],100,0,[]
19989955,海星,17,2427,1180,1670,115,[],108,0,[]
19990002,sunearlier,18,2449,1189,1861,122,[],122,0,[]
19990038,游游111,15,2462,1192,1749,137,[],107,0,[]
19990052,ROCKERZ,18,2491,1196,1898,127,[],121,1,"[{'liuyan_user_id': '41681944', 'liuyan_time': '2015-07-20 21:44:59'}]"
19990111,u_spring,18,2508,1200,1794,122,[],125,0,[]
